track_name,genre,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Angel from Montgomery - 2008 Remaster - Bonnie Raitt,blues,0.538,0.68,0.393,4.19e-06,9,0.12,-8.431,1,0.0306,125.036,0.551
Grandma Plays The Numbers - Wynonie Harris,blues,0.848,0.576,0.677,0.000573,8,0.0835,-11.018,1,0.14,159.068,0.68
Lie To Me - Jonny Lang,blues,0.579,0.621,0.693,0.000295,8,0.0634,-8.755,1,0.0407,112.439,0.896
Good Rockin Tonight - Roy Brown,blues,0.906,0.497,0.79,0.0115,10,0.844,-8.718,0,0.209,163.233,0.465
Here Come the Girls - Ernie K. Doe,blues,0.462,0.758,0.467,6.22e-06,8,0.0864,-12.525,1,0.0334,98.767,0.959
An Honest Man - Fantastic Negrito,blues,0.753,0.74,0.552,0.0,4,0.325,-4.987,0,0.0454,129.904,0.422
Yes We Can Can - Allen Toussaint,blues,0.211,0.722,0.62,2.83e-05,7,0.122,-9.606,1,0.159,176.183,0.64
Route 66 - Chuck Berry,blues,0.831,0.678,0.62,7.74e-05,10,0.129,-12.615,1,0.0499,78.063,0.965
"Ain't No Love In The Heart Of The City - Single Version - Bobby ""Blue"" Bland",blues,0.933,0.518,0.376,0.86,9,0.0976,-18.248,0,0.0431,158.089,0.744
It's Bad You Know - R.L. Burnside,blues,0.0989,0.814,0.754,0.0493,0,0.114,-9.531,1,0.0739,114.944,0.739
Dust Bowl - Joe Bonamassa,blues,0.362,0.522,0.753,0.00547,6,0.203,-7.408,1,0.0452,85.548,0.7
Tell it like it is - Aaron Neville,blues,0.166,0.632,0.34,0.000299,2,0.214,-11.901,0,0.0283,94.645,0.557
CHANEL - Tyla,afrobeats,0.133,0.861,0.77,0.0,11,0.446,-4.977,0,0.0529,114.958,0.883
Monalisa - Lojay,afrobeats,0.106,0.828,0.726,0.00101,10,0.103,-6.389,0,0.0419,113.017,0.67
Rush - Ayra Starr,afrobeats,0.0369,0.792,0.503,0.00057,1,0.0959,-8.044,1,0.0626,99.97,0.381
KANTE (feat. Fave) - Davido,afrobeats,0.182,0.724,0.809,0.0,6,0.0765,-5.022,0,0.0929,99.005,0.606
Last Last - Burna Boy,afrobeats,0.131,0.795,0.565,0.0,3,0.0802,-4.457,0,0.0948,87.925,0.55
Peru - Fireboy DML,afrobeats,0.572,0.956,0.417,0.00071,7,0.0782,-7.892,0,0.0926,108.015,0.714
Hot Body - Ayra Starr,afrobeats,0.0848,0.534,0.706,0.0183,1,0.101,-8.156,0,0.0739,103.666,0.311
Water - Tyla,afrobeats,0.0856,0.673,0.722,0.0,3,0.137,-3.495,0,0.0755,117.187,0.519
soso - Omah Lay,afrobeats,0.424,0.711,0.725,0.129,3,0.11,-8.315,0,0.0941,105.016,0.53
In My Bed - Rotimi,afrobeats,0.229,0.637,0.501,5.91e-05,0,0.099,-6.148,0,0.187,103.993,0.431
KU LO SA - A COLORS SHOW - Oxlade,afrobeats,0.307,0.649,0.655,0.0,10,0.22,-5.534,0,0.0652,92.9,0.793
Call Me Every Day (feat. Wizkid) - Chris Brown,afrobeats,0.107,0.73,0.634,1.44e-05,4,0.0976,-7.191,0,0.181,171.874,0.798
love nwantiti (ah ah ah) - CKay,afrobeats,0.365,0.727,0.739,0.00137,8,0.161,-3.805,1,0.0411,93.005,0.533
Sip (Alcohol) - Joeboy,afrobeats,0.404,0.804,0.615,0.0,10,0.0987,-7.033,0,0.137,100.058,0.816
SAFE - PapaRaZzle,afrobeats,0.21,0.811,0.368,0.0429,6,0.162,-10.251,1,0.133,93.953,0.503
Baby (Is it a Crime) - Rema,afrobeats,0.0751,0.58,0.665,4.32e-06,5,0.39,-4.659,0,0.0438,129.915,0.695
Calm Down (with Selena Gomez) - Rema,afrobeats,0.382,0.801,0.806,0.000669,11,0.114,-5.206,1,0.0381,106.999,0.802
Me & U - Tems,afrobeats,0.121,0.795,0.571,0.00781,10,0.0853,-9.835,1,0.0433,112.048,0.248
Sensational (feat. Davido & Lojay) - Chris Brown,afrobeats,0.101,0.774,0.609,0.0,6,0.117,-7.077,1,0.126,100.008,0.797
City Boys - Burna Boy,afrobeats,0.065,0.832,0.612,0.0,2,0.132,-7.58,0,0.141,100.013,0.591
PRITI PRITI - Mack H.D,afrobeats,0.0083,0.759,0.711,0.0,9,0.117,-6.87,0,0.297,98.956,0.583
For My Hand (feat. Ed Sheeran) - Burna Boy,afrobeats,0.161,0.87,0.479,0.000157,9,0.209,-7.779,1,0.165,104.059,0.717
MMS - Asake,afrobeats,0.677,0.502,0.634,0.0341,8,0.188,-3.367,0,0.144,101.837,0.645
Who’s Dat Girl - Ayra Starr,afrobeats,0.106,0.557,0.686,0.0,0,0.117,-7.057,1,0.0959,120.568,0.854
SHE BE - Mack H.D,afrobeats,0.246,0.909,0.674,0.000786,5,0.0997,-6.129,0,0.169,93.022,0.69
It's Plenty - Burna Boy,afrobeats,0.36,0.776,0.565,8.81e-05,7,0.308,-10.609,1,0.105,107.035,0.53
Runaway - Mack H.D,afrobeats,0.132,0.815,0.557,0.0,4,0.107,-7.409,0,0.262,101.973,0.712
2 Sugar (feat. Ayra Starr) - Wizkid,afrobeats,0.0583,0.915,0.651,0.0,6,0.0622,-3.929,0,0.149,105.03,0.772
Isolated - Mack H.D,afrobeats,0.673,0.794,0.487,0.000349,3,0.109,-5.765,0,0.0414,106.044,0.243
you - FOLA,afrobeats,0.249,0.806,0.694,0.000263,11,0.289,-6.754,0,0.148,99.971,0.768
Commas - Ayra Starr,afrobeats,0.0351,0.779,0.628,5.33e-05,1,0.351,-5.231,1,0.0433,100.028,0.617
Stallin' - Mack H.D,afrobeats,0.0522,0.883,0.57,1.07e-06,6,0.0989,-4.755,0,0.057,108.055,0.88
Turbulence - Wizkid,afrobeats,0.0424,0.761,0.769,0.000354,10,0.115,-5.813,0,0.25,98.936,0.68
Moving - Omah Lay,afrobeats,0.258,0.752,0.652,0.237,4,0.0826,-6.121,0,0.058,119.045,0.348
LOVE OR LAMBA - Kobi Jonz,afrobeats,0.0087,0.66,0.651,1.25e-06,7,0.194,-8.595,0,0.276,96.981,0.553
Tu es qui - Neaj,afrobeats,0.152,0.757,0.74,0.0159,1,0.0623,-7.656,1,0.0672,112.442,0.843
Ngozi - Crayon,afrobeats,0.162,0.58,0.594,0.0,6,0.101,-7.229,1,0.317,114.748,0.52
Essence (feat. Tems) - Wizkid,afrobeats,0.0266,0.849,0.707,8.58e-06,0,0.618,-6.002,1,0.113,104.027,0.602
Shake It To The Max (FLY) - Remix - MOLIY,afrobeats,0.561,0.856,0.548,0.0,0,0.155,-6.609,0,0.123,97.997,0.562
Jogodo - Wizkid,afrobeats,0.102,0.848,0.791,0.00134,7,0.0709,-7.829,0,0.0476,111.997,0.522
Ta Ta Ta - Bayanni,afrobeats,0.0661,0.735,0.592,0.522,1,0.125,-11.208,1,0.0534,104.065,0.603
Comment Faire - Mack H.D,afrobeats,0.483,0.888,0.668,0.0296,2,0.111,-6.835,0,0.273,102.004,0.636
Soundgasm - Rema,afrobeats,0.119,0.805,0.525,0.00203,6,0.0779,-7.376,0,0.0638,100.033,0.693
Cough (Odo) - Kizz Daniel,afrobeats,0.169,0.882,0.686,0.216,5,0.0852,-6.5,0,0.0496,109.987,0.916
PUSH 2 START - Tyla,afrobeats,0.277,0.683,0.814,0.00826,2,0.0858,-3.505,1,0.0466,93.482,0.758
Playboy - Fireboy DML,afrobeats,0.347,0.541,0.667,1.49e-06,2,0.0591,-7.821,1,0.131,155.117,0.831
UNAVAILABLE (feat. Musa Keys) - Davido,afrobeats,0.253,0.788,0.649,0.0136,2,0.12,-9.674,1,0.0532,113.009,0.229
FUN - Rema,afrobeats,0.509,0.684,0.838,0.0,1,0.144,-5.711,1,0.0445,125.057,0.396
Asiwaju - Ruger,afrobeats,0.582,0.867,0.584,4.91e-05,8,0.118,-5.06,1,0.082,100.034,0.737
Party No Dey Stop (with Zinoleesky) - Adekunle Gold,afrobeats,0.168,0.845,0.659,9.36e-06,5,0.0667,-7.696,0,0.129,118.128,0.875
Bandana - Fireboy DML,afrobeats,0.293,0.818,0.605,0.0116,1,0.0696,-7.121,1,0.038,104.931,0.366
If - Davido,afrobeats,0.397,0.951,0.661,0.0,7,0.0686,-2.678,0,0.0612,104.997,0.926
Last Heartbreak Song (feat. Giveon) - Ayra Starr,afrobeats,0.318,0.685,0.624,0.0,0,0.107,-5.101,1,0.235,89.972,0.618
On the Low - Burna Boy,afrobeats,0.692,0.816,0.781,0.00928,1,0.0835,-4.237,0,0.0425,99.95,0.937
understand - Omah Lay,afrobeats,0.166,0.697,0.653,0.231,0,0.0911,-7.284,1,0.102,99.982,0.627
N'y pense plus - Tayc,afrobeats,0.428,0.594,0.627,0.0,2,0.073,-7.382,0,0.237,94.492,0.442
High - Adekunle Gold,afrobeats,0.11,0.801,0.864,0.00118,6,0.0405,-5.441,0,0.0386,115.991,0.828
Fall - Davido,afrobeats,0.379,0.928,0.675,0.0,5,0.0533,-3.535,1,0.0566,105.952,0.794
No Wahala - 1da Banton,afrobeats,0.621,0.808,0.639,0.0281,11,0.231,-7.244,0,0.147,105.016,0.612
Raindance (feat. Tems) - Dave,afrobeats,0.236,0.796,0.741,0.0619,1,0.103,-6.815,1,0.0789,107.0,0.249
Drogba (Joanna) - Afro B,afrobeats,0.0208,0.965,0.633,4.45e-06,2,0.0715,-6.392,1,0.101,108.011,0.768
Shake Body - Skales,afrobeats,0.189,0.853,0.869,2.02e-05,6,0.0498,-4.16,1,0.0666,131.005,0.961
Mad Over You - Runtown,afrobeats,0.437,0.842,0.548,8.34e-05,4,0.109,-5.209,0,0.0477,107.044,0.811
Le temps - Tayc,afrobeats,0.108,0.577,0.595,0.000101,6,0.0759,-6.084,1,0.173,201.892,0.633
Joro - Wizkid,afrobeats,0.253,0.686,0.694,0.000904,7,0.109,-3.693,0,0.257,189.998,0.587
Copines - Aya Nakamura,afrobeats,0.27,0.701,0.787,0.0,8,0.105,-3.941,0,0.0855,180.027,0.904
D O D O - Tayc,afrobeats,0.304,0.678,0.646,0.000405,5,0.154,-7.996,0,0.112,98.816,0.582
Blessed - Space Afro,afrobeats,0.491,0.801,0.586,0.398,10,0.0953,-8.14,0,0.0651,100.043,0.578
I love you - Dadju,afrobeats,0.316,0.447,0.61,0.000175,1,0.0984,-6.161,0,0.188,138.266,0.718
Blessed (feat. Damian Marley) - Wizkid,afrobeats,0.0864,0.612,0.651,0.0,1,0.368,-6.974,0,0.281,90.272,0.902
Move - Adam Port,afrobeats,0.0563,0.727,0.782,0.336,8,0.225,-8.529,0,0.042,119.992,0.655
Show Me Love - WizTheMc,afrobeats,0.0212,0.714,0.691,0.000292,1,0.111,-7.333,1,0.0434,107.15,0.155
Santa - Rvssian,afrobeats,0.321,0.725,0.709,0.000189,3,0.114,-5.017,0,0.129,99.993,0.648
One Dance - Drake,afrobeats,0.00776,0.792,0.625,0.0018,1,0.329,-5.609,1,0.0536,103.967,0.37
Fi Kan We Kan - Bnxn,afrobeats,0.109,0.501,0.683,9.25e-05,6,0.0685,-7.881,0,0.211,145.379,0.623
Terminator - Asake,afrobeats,0.235,0.829,0.657,5.27e-05,0,0.0937,-6.802,1,0.0648,116.984,0.811
Petit génie - Jungeli,afrobeats,0.106,0.793,0.583,1.07e-05,1,0.253,-5.973,0,0.247,126.036,0.97
Dumebi - Rema,afrobeats,0.199,0.923,0.657,0.00407,3,0.108,-5.173,0,0.0605,110.015,0.734
Lonely At The Top - Asake,afrobeats,0.692,0.778,0.801,0.000155,6,0.0912,-7.326,0,0.106,104.986,0.914
Laho II - Shallipopi,afrobeats,0.183,0.654,0.481,0.0239,6,0.103,-7.284,1,0.17,137.618,0.589
Sempe - L.A.X,afrobeats,0.517,0.699,0.703,0.0216,9,0.112,-7.651,0,0.273,195.864,0.478
Love Me JeJe - Tems,afrobeats,0.156,0.834,0.516,0.53,8,0.109,-10.871,0,0.138,103.955,0.531
Finesse - Pheelz,afrobeats,0.559,0.859,0.551,0.0,1,0.194,-7.916,0,0.149,102.049,0.777
Mood (feat. BNXN) - Wizkid,afrobeats,0.0193,0.897,0.7,0.009,1,0.12,-2.776,0,0.117,101.944,0.755
Aquafina - Young Jonn,afrobeats,0.0286,0.821,0.619,4.93e-06,6,0.118,-9.496,0,0.102,115.949,0.388
Damages - Tems,afrobeats,0.528,0.712,0.497,2.65e-05,1,0.125,-8.106,1,0.431,128.385,0.516
Don't You Worry Child - Radio Edit - Swedish House Mafia,electronic,0.112,0.612,0.84,0.0,11,0.116,-3.145,0,0.0509,129.042,0.438
Levels - Radio Edit - Avicii,electronic,0.0462,0.584,0.889,0.828,1,0.309,-5.941,0,0.0343,126.04,0.464
Summer - Calvin Harris,electronic,0.0211,0.596,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,0.743
Lethal Industry - Radio Edit - Tiësto,electronic,5.38e-05,0.513,0.949,0.919,7,0.132,-6.021,1,0.0454,134.983,0.0441
Bad (feat. Vassy) - Radio Edit - David Guetta,electronic,0.00125,0.614,0.972,0.0186,5,0.328,-3.927,0,0.088,127.966,0.411
Memories (feat. Kid Cudi) - David Guetta,electronic,0.0015,0.561,0.87,2.82e-06,8,0.246,-6.103,1,0.343,129.98,0.498
Sun Is Up - Play & Win Radio Version - INNA,electronic,0.0732,0.803,0.885,0.308,0,0.0503,-3.664,0,0.049,127.985,0.654
Turn Me On (feat. Nicki Minaj) - David Guetta,electronic,0.0488,0.704,0.793,0.0,8,0.575,-2.266,1,0.0591,127.96,0.412
Spaceman - Hardwell,electronic,0.000272,0.403,0.73,0.714,3,0.256,-3.512,0,0.0662,127.983,0.249
Sexy Bitch (feat. Akon) - David Guetta,electronic,0.0771,0.813,0.627,0.000616,11,0.131,-5.018,0,0.0486,130.011,0.801
Astronomia - Vicetone,electronic,0.00561,0.653,0.945,0.915,5,0.439,-2.634,1,0.096,126.093,0.326
Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix - David Guetta,electronic,0.0331,0.773,0.813,3.77e-05,4,0.192,-4.609,0,0.0797,127.93,0.707
Satisfaction - Isak Original Extended - Benny Benassi,electronic,0.163,0.793,0.698,0.145,11,0.0745,-3.626,1,0.104,130.017,0.339
Rock The House - AFROJACK,electronic,0.0176,0.689,0.841,0.776,4,0.137,-5.592,0,0.0862,130.049,0.541
Sun Goes Down (feat. MAGIC! & Sonny Wilson) - David Guetta,electronic,0.01,0.652,0.922,0.0189,0,0.366,-3.267,1,0.068,127.997,0.695
Tell Me Why - Radio Edit - Supermode,electronic,0.00143,0.554,0.91,0.000111,6,0.215,-7.508,0,0.0742,128.996,0.682
Animals - Radio Edit - Martin Garrix,electronic,0.00137,0.595,0.914,0.445,1,0.0714,-5.351,1,0.0363,128.019,0.0381
Underneath - Radio Mix - DJ Antoine,electronic,0.00189,0.645,0.777,0.0,11,0.146,-4.749,1,0.0357,129.93,0.83
Again & Again - Basto,electronic,0.061,0.549,0.929,0.947,4,0.45,-3.108,0,0.0368,127.983,0.761
Call Me A Spaceman - Hardwell,electronic,0.0172,0.582,0.878,0.0,3,0.248,-3.595,0,0.0487,127.945,0.35
You Make Me Feel... (feat. Sabi) - Cobra Starship,electronic,0.0191,0.668,0.857,6.71e-06,7,0.0385,-2.944,0,0.0535,131.959,0.748
The World Is Mine - Joachim Garraud,electronic,0.000138,0.659,0.931,0.00846,11,0.0508,-4.723,0,0.105,127.874,0.494
Where Them Girls At (feat. Nicki Minaj & Flo Rida) - David Guetta,electronic,0.055,0.666,0.876,0.0,3,0.259,-3.078,1,0.0414,129.884,0.552
The Sound Of San Francisco - Progressive Album Mix - Global Deejays,electronic,0.000573,0.694,0.823,0.00102,6,0.134,-5.739,0,0.048,132.337,0.501
Love Don't Let Me Go - David Guetta,electronic,7.37e-05,0.593,0.836,0.0,10,0.117,-4.774,0,0.0463,127.087,0.406
The Bass - Ben Nicky,electronic,0.00612,0.551,0.787,0.882,2,0.372,-6.42,1,0.151,142.267,0.29
Thank You (Not So Bad) - Dimitri Vegas & Like Mike,electronic,0.0229,0.673,0.95,0.0823,11,0.398,-5.149,1,0.0488,150.019,0.563
Hangover - Hardwell Remix Radio Edit - Taio Cruz,electronic,0.0122,0.587,0.837,0.0,0,0.351,-3.847,0,0.0434,127.96,0.326
One (Your Name) - Radio Edit - Swedish House Mafia,electronic,0.0132,0.733,0.673,0.0049,9,0.16,-6.572,0,0.0333,125.061,0.636
Prayer in C - Robin Schulz Radio Edit - Lilly Wood and The Prick,electronic,0.0219,0.76,0.886,7.43e-06,9,0.623,-5.356,0,0.0258,123.002,0.78
In Darkness - Totally Enormous Extinct Dinosaurs,electronic,0.00957,0.722,0.781,0.046,3,0.0764,-6.804,0,0.0574,128.018,0.732
How Deep Is Your Love - Calvin Harris,electronic,0.0392,0.738,0.868,0.00169,11,0.388,-4.373,0,0.0731,122.003,0.336
Silhouettes - Syn Cole Creamfields Mix Radio Edit - Avicii,electronic,0.0354,0.616,0.86,0.000148,5,0.0738,-2.711,0,0.0557,127.995,0.522
Blame (feat. John Newman) - Calvin Harris,electronic,0.0287,0.414,0.857,0.00574,0,0.343,-4.078,0,0.0808,128.024,0.348
Ghosts 'n' Stuff - deadmau5,electronic,3.97e-05,0.617,0.617,0.0598,8,0.253,-6.941,1,0.122,127.996,0.517
Sparks (Turn Off Your Mind) - Atmozfears & Audiotricz Radio Mix - Fedde Le Grand,electronic,0.00188,0.418,0.871,0.000169,3,0.128,-4.641,1,0.0337,149.953,0.39
No Stress - Laurent Wolf,electronic,0.154,0.726,0.793,1.53e-06,3,0.143,-3.052,0,0.0671,130.003,0.755
One More Time - Daft Punk,electronic,0.0194,0.613,0.697,0.0,2,0.332,-8.618,1,0.133,122.746,0.476
Do It To It - ACRAZE,electronic,0.0209,0.854,0.806,0.0542,11,0.0703,-8.262,0,0.0886,124.927,0.637
Put Your Hands Up For Detroit - Radio Edit - Fedde Le Grand,electronic,0.0165,0.817,0.909,0.167,7,0.0877,-5.941,1,0.225,127.905,0.482
Tomorrow Can Wait - David Guetta,electronic,0.000124,0.676,0.497,0.000475,1,0.855,-7.308,0,0.0293,128.106,0.327
Let Me Think About It - Radio Edit - Ida Corr,electronic,0.000707,0.787,0.767,0.0709,0,0.131,-2.339,0,0.0475,129.073,0.777
Save The World - Swedish House Mafia,electronic,0.0144,0.507,0.665,0.0,0,0.0759,-7.598,1,0.0474,126.879,0.4
Club Can't Handle Me (feat. David Guetta) - Flo Rida,electronic,0.0283,0.616,0.869,0.0,0,0.064,-3.911,1,0.0327,127.966,0.473
Sos - Radio Edit - Ian Carey feat. Craig Smart,electronic,0.0439,0.725,0.809,0.0062,0,0.329,-6.868,0,0.121,128.021,0.708
Hennessy - Radio Edit - LeDoc,electronic,0.0153,0.761,0.788,0.246,0,0.0683,-3.017,1,0.0342,121.989,0.216
Remember (Original Mix) - The Underdog Project,electronic,0.0713,0.798,0.885,0.0183,7,0.0728,-6.967,0,0.108,137.982,0.528
Children - Club Radio Mix - Dave Darell,electronic,0.0135,0.708,0.864,0.855,6,0.125,-6.762,1,0.0397,128.001,0.139
I Know You Want Me (Calle Ocho) - Pitbull,electronic,0.0133,0.82,0.731,1.94e-05,9,0.131,-6.02,1,0.159,127.076,0.793
We'll Be Coming Back (feat. Example) - Calvin Harris,electronic,0.00131,0.596,0.952,0.0,7,0.598,-4.364,1,0.0873,127.945,0.571
Rise Up - Original Radio - Yves Larock,electronic,0.00118,0.703,0.717,3.17e-05,4,0.0532,-6.283,0,0.0815,128.067,0.425
I Gotta Feeling - Black Eyed Peas,electronic,0.0873,0.744,0.766,0.0,0,0.509,-6.375,1,0.0265,127.966,0.61
It Just Won't Do - Radio Edit - Tim Deluxe,electronic,0.00166,0.678,0.936,0.457,5,0.376,-4.876,0,0.0373,129.996,0.877
In My Mind - Dynoro,electronic,0.176,0.694,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,0.163
Fade Into Darkness - Vocal Radio Mix - Avicii,electronic,0.00786,0.556,0.885,1.95e-06,6,0.138,-4.045,1,0.0321,125.997,0.771
If You... - Radio Mix - Magic Box,electronic,0.115,0.685,0.876,0.0139,4,0.0522,-6.378,1,0.0356,130.035,0.829
What A Feeling (Flashdance) - Clubhouse Album Mix - Global Deejays,electronic,0.000244,0.718,0.826,0.0312,7,0.335,-5.648,0,0.0904,129.403,0.544
Work (Main Mix) - Player & Remady,electronic,0.011,0.544,0.7,0.318,6,0.079,-8.071,1,0.0965,127.988,0.799
Walking Away - Toscadisco Remix - The Egg,electronic,0.00501,0.785,0.559,0.879,5,0.0651,-8.619,0,0.0428,127.066,0.428
Sandstorm - Darude,electronic,0.141,0.528,0.965,0.985,11,0.0797,-7.984,0,0.0465,136.065,0.587
Call on Me - Radio Mix - Eric Prydz,electronic,0.00427,0.597,0.837,0.00115,10,0.839,-6.518,1,0.375,126.342,0.447
Good Feeling - Flo Rida,electronic,0.0588,0.706,0.89,0.00286,1,0.306,-4.444,0,0.0688,128.011,0.684
When the Sun Comes Down - R.I.O.,electronic,0.0241,0.662,0.856,0.0,8,0.368,-6.541,1,0.1,127.904,0.744
Your Love (9PM) - ATB,electronic,0.194,0.669,0.784,6.28e-06,7,0.115,-5.603,1,0.112,125.993,0.517
Make It Bun Dem - Skrillex,electronic,0.00119,0.556,0.881,0.0,7,0.0709,-2.224,1,0.082,104.973,0.337
Stars - Marshmello,electronic,0.0132,0.507,0.96,0.971,8,0.0703,-2.619,1,0.0394,142.029,0.801
Shot Me Down (feat. Skylar Grey) - Radio Edit - David Guetta,electronic,0.0597,0.347,0.772,0.0333,5,0.115,-4.359,0,0.0549,192.118,0.035
Give Me Everything (feat. Nayer) - Pitbull,electronic,0.191,0.671,0.939,0.0,8,0.298,-3.206,1,0.161,129.024,0.53
Bad (feat. Vassy) - Radio Edit - David Guetta,electronic,0.00125,0.614,0.972,0.0186,5,0.328,-3.927,0,0.088,127.966,0.411
Bangarang (feat. Sirah) - Skrillex,electronic,0.0145,0.716,0.972,3.22e-05,7,0.317,-2.302,1,0.196,110.026,0.576
Kithe Chalian - Ektara Geet,punjabi_folk,0.976,0.736,0.24,0.0,10,0.164,-12.459,1,0.376,96.56,0.666
Main Bhi Jatt Ludhiane Da - Harcharan Garewal,punjabi_folk,0.89,0.734,0.327,0.000187,6,0.239,-11.263,0,0.0605,117.391,0.782
Ari We Ari - Lok Geet,punjabi_folk,0.894,0.635,0.305,0.0,1,0.522,-12.314,1,0.0637,110.981,0.905
lak Hile Majajan Jandi Da - Surinder Kaur,punjabi_folk,0.918,0.704,0.225,0.0,4,0.214,-11.665,1,0.0675,117.658,0.801
Kala Doria - Lok Geet,punjabi_folk,0.798,0.825,0.336,0.0,1,0.266,-11.543,1,0.0635,99.887,0.963
Hae o Mere Dadhea - Tappe,punjabi_folk,0.932,0.599,0.311,0.000312,7,0.266,-13.571,1,0.0821,98.286,0.866
Duma Dum Mast Qalandar - Hans Raj Hans,punjabi_folk,0.542,0.569,0.797,0.0,5,0.312,-10.189,1,0.0872,111.569,0.863
Saun Da Mahina Aa Gaya - Surinder Kaur,punjabi_folk,0.179,0.364,0.844,0.0,9,0.159,-5.053,1,0.151,152.443,0.846
Mawan Te Theeyan Ral - Surinder Kaur,punjabi_folk,0.231,0.401,0.961,0.0,5,0.117,-4.828,0,0.238,190.189,0.951
Chitta Kukkar - Humera Channa,punjabi_folk,0.629,0.66,0.664,0.0,6,0.328,-9.303,1,0.084,102.914,0.787
Kala Suit - Ammy Virk,punjabi_folk,0.218,0.64,0.816,0.0,1,0.0862,-3.265,0,0.152,99.896,0.696
Sanu De Lohri - Raj Ghuman,punjabi_folk,0.163,0.716,0.964,0.00158,3,0.201,-2.238,1,0.0648,109.998,0.964
Girls Lohri Tappe - Raj Ghuman,punjabi_folk,0.288,0.513,0.949,0.00304,0,0.0906,-3.047,0,0.0925,191.957,0.965
Til Cholliye - Raj Ghuman,punjabi_folk,0.463,0.72,0.947,0.0,8,0.306,-2.192,1,0.0427,105.023,0.97
Jutti - Ammy Virk,punjabi_folk,0.397,0.679,0.844,0.0,8,0.161,-3.721,1,0.228,99.633,0.819
Jugni - Arif Lohar,punjabi_folk,0.657,0.67,0.941,1.22e-06,10,0.141,-4.738,0,0.11,80.017,0.917
Kala Dooria - Surinder Kaur & Parkash Kaur,punjabi_folk,0.904,0.81,0.368,6.6e-05,1,0.206,-9.656,1,0.105,99.748,0.961
Mainu Heere Heere Akhe - Surinder Kaur,punjabi_folk,0.77,0.572,0.324,0.000646,11,0.232,-12.177,0,0.0742,106.082,0.715
Lagari Da Phull Banke - Mahinder Kapoor,punjabi_folk,0.136,0.578,0.914,0.0,7,0.24,-3.991,1,0.136,126.736,0.872
Sare Pindch Puare Paye - Jagjit Singh,punjabi_folk,0.434,0.717,0.961,1.07e-05,4,0.0841,-4.809,1,0.064,124.518,0.97
Gabroo Jawan Munda - Savitta Suman,punjabi_folk,0.569,0.54,0.908,0.0023,7,0.121,-4.104,1,0.142,177.202,0.97
Mera Pyar Karan Nu - Jagjit Singh,punjabi_folk,0.631,0.544,0.838,1.8e-05,2,0.273,-4.522,1,0.0888,81.698,0.668
Thekeon Main Wiskey Dee - A.S. Kang,punjabi_folk,0.555,0.441,0.948,0.0,8,0.358,-3.026,1,0.0726,152.051,0.962
Bhabiye Ni Bhabiye - Alaap,punjabi_folk,0.00693,0.506,0.476,2.49e-05,7,0.0536,-12.806,1,0.12,170.678,0.534
Multan - Mannat Noor,punjabi_folk,0.381,0.74,0.875,0.0,5,0.101,-5.105,1,0.0351,112.014,0.924
Ikko - Mikke - Satinder Sartaaj,punjabi_folk,0.381,0.757,0.649,0.0,3,0.0544,-7.03,1,0.0567,144.056,0.819
Lamberghini - The Doorbeen,punjabi_folk,0.543,0.953,0.584,0.0,11,0.0786,-7.57,1,0.0518,104.007,0.861
Mere Sohneya - Sachet Tandon,punjabi_folk,0.558,0.376,0.643,0.0,9,0.217,-5.713,1,0.0411,136.228,0.646
 - Various Artists,punjabi_folk,0.376,0.768,0.806,1.65e-06,8,0.0787,-6.277,1,0.0517,123.039,0.925
Akhiyan - Rahat Fateh Ali Khan,punjabi_folk,0.515,0.679,0.901,0.0,3,0.827,-0.397,1,0.0747,146.063,0.969
Saanu Te Aisa Mahi - Harshdeep Kaur,punjabi_folk,0.212,0.795,0.83,6.34e-06,0,0.165,-6.492,1,0.119,104.99,0.767
Pani Di Gal - Maninder Buttar,punjabi_folk,0.456,0.877,0.721,2.13e-05,8,0.11,-4.336,1,0.0358,102.053,0.647
Goli Maar De - Asees Kaur,punjabi_folk,0.162,0.693,0.608,0.0,2,0.0576,-8.067,1,0.307,75.937,0.288
 - Various Artists,punjabi_folk,0.261,0.612,0.665,8.24e-06,10,0.252,-6.95,1,0.0397,77.985,0.55
Tenu Yaad Karaan - Gurnazar,punjabi_folk,0.721,0.618,0.709,0.0,4,0.229,-4.761,1,0.0838,77.746,0.768
Manmaniyan - Krsna Solo,punjabi_folk,0.517,0.532,0.435,0.00072,1,0.0666,-9.817,1,0.0472,157.921,0.195
Pyar Diyan Rahan - Asees Kaur,punjabi_folk,0.533,0.431,0.453,0.0,0,0.114,-7.576,1,0.0396,89.067,0.143
 - Various Artists,punjabi_folk,0.874,0.393,0.359,0.0,1,0.136,-7.218,1,0.0282,180.199,0.152
Khad Tainu Main Dassa - Neha Kakkar,punjabi_folk,0.311,0.777,0.772,0.0,5,0.0932,-3.902,1,0.0984,87.969,0.746
Aaya Jado Da - Asees Kaur,punjabi_folk,0.647,0.662,0.698,0.0,4,0.319,-3.872,0,0.049,109.895,0.508
